VideoID,VideoDescription,HashTags,PlayCount,CommentCount,ShareCount,VideoPlayAddr,VideoDownloadAddr,MusicID,AuthorID,DatePosted,DateFetched
6964088633653497094,$70.00 sports bra? 🤔 ignore how dirty my leggings are lmfao #makeup #beauty #fashion,"['makeup', 'beauty', 'fashion']",24600000,21700,63900,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/62ffea0aafe34f229e6e35f551af7552/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=2996&bt=1498&bti=ODszNWYuMDE6&cs=0&ds=6&ft=_rKBMBnZq8Zmo~JRCQ_vjQJhsAhLrus&mime_type=video_mp4&qs=0&rc=OTw7Z2dpOzRoZ2g6NWg4N0Bpajc0bzZuOTtwNTMzNzczM0AvMTJfXzQ2NS4xL2IuNDFeYSNxcWo2M3EwZ2ZgLS1kMTZzcw%3D%3D&btag=e00008000&expire=1696904474&l=20231009202015956099624B6616EABE31&ply_type=2&policy=2&signature=fdcdc2aaa27162f6df1193114b07fe9f&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/c243b4b7ae4847f3bc7366ad690181e6/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C3&cv=1&br=2984&bt=1492&bti=ODszNWYuMDE6&cs=0&ds=3&ft=_rKBMBnZq8Zmo~JRCQ_vjQJhsAhLrus&mime_type=video_mp4&qs=0&rc=OjM5aDk4NGk6NTo5M2c0NkBpajc0bzZuOTtwNTMzNzczM0AtLi4xNTEtX2AxYjZgYTRfYSNxcWo2M3EwZ2ZgLS1kMTZzcw%3D%3D&btag=e00008000&expire=1696904474&l=20231009202015956099624B6616EABE31&ply_type=2&policy=2&signature=75c5dce603c1ffba24800824dd90de13&tk=tt_chain_token,6964088672442387205,original sound,mikaylanogueira,2021-05-19 19:40:42+00:00,1696882791
6852361592852483334,"Once again, quarantine has ignited my love for crafting. I hope y’all enjoyed me ￼upcycling these jeans☺️ #upcycle #crafty #foryou #fashion","['upcycle', 'crafty', 'foryou', 'fashion']",22800000,27500,79400,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c003-tx/520ca95000654770a77303833852f654/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=5200&bt=2600&bti=ODszNWYuMDE6&cs=0&ds=6&ft=_rKBMBnZq8Zmo~JRCQ_vjhtdsAhLrus&mime_type=video_mp4&qs=0&rc=NWk1ZDg7ZGg3MzgzZmVlNUBpM3A2NDdyZXQ6djMzODczM0AzLV9fYl9hNl4xLTM0NGAuYSNkMTZtY2tmaGBfLS0uMTZzcw%3D%3D&btag=e00008000&expire=1696904474&l=20231009202015C16873125A537CEA198F&ply_type=2&policy=2&signature=54ed9ca66a314ef98e04f96db067a488&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/8aaf4939bb304956abc1ff0cda580966/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C3&cv=1&br=5262&bt=2631&bti=ODszNWYuMDE6&cs=0&ds=3&ft=_rKBMBnZq8Zmo~JRCQ_vjhtdsAhLrus&mime_type=video_mp4&qs=0&rc=O2VmODc7aTYzNWc3MzRkZUBpM3A2NDdyZXQ6djMzODczM0A1NDE1Xl81NWIxMzUvMF4zYSNkMTZtY2tmaGBfLS0uMTZzcw%3D%3D&btag=e00008000&expire=1696904474&l=20231009202015C16873125A537CEA198F&ply_type=2&policy=2&signature=debc4fcfe3505ce5d32af65f6c7c074a&tk=tt_chain_token,6852361610749577989,original sound,ebond2338,2020-07-22 17:42:42+00:00,1696882791
6802636680881900805,"Style, not size ep 4 with @mariacastellanos_ri Items from @superdown ! Which one is your favorite outfit? #fashion #superdown #bffgoals","['superdown', 'fashion', 'bffgoals']",37500000,26600,34300,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/85db2514352543d2bcb6dd5d70997e4f/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=2396&bt=1198&bti=ODszNWYuMDE6&cs=0&ds=6&ft=_rKBMBnZq8Zmoj0RCQ_vj385sAhLrus&mime_type=video_mp4&qs=0&rc=Mzk6OWVlZ2k7ZjU0ZWY6O0BpM3l2OG9vbjN3czMzZDczM0A2MC02LjMtNjYxX2A0Xl4zYSNgcnFhcnM0MWdfLS0xMTZzcw%3D%3D&btag=e00008000&expire=1696904431&l=20231009202016E8B19C13F4C596EA4BBD&ply_type=2&policy=2&signature=04fee9b90a4b4cc03650cec76a71992d&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c003-tx/3697746262bc417584df9e4089702c80/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C3&cv=1&br=2636&bt=1318&bti=ODszNWYuMDE6&cs=0&ds=3&ft=_rKBMBnZq8Zmoj0RCQ_vj385sAhLrus&mime_type=video_mp4&qs=0&rc=ZGU4PDs7Njo1ZTk4NjY2N0BpM3l2OG9vbjN3czMzZDczM0BfY2MwMS1gX2AxM2IuMC0tYSNgcnFhcnM0MWdfLS0xMTZzcw%3D%3D&btag=e00008000&expire=1696904431&l=20231009202016E8B19C13F4C596EA4BBD&ply_type=2&policy=2&signature=cba58367c07912a41899637276573242&tk=tt_chain_token,6455448273166535437,New Rules,denisemmercedes,2020-03-10 17:44:48+00:00,1696882791
7059341527121693958,4 poses for non-photogenic people #part2 💫 #fyp #foryoupage #fashion #foryou #style #pose,"['foryoupage', 'fashion', 'foryou', 'style', 'pose', 'part2', 'fyp']",38100000,12600,76300,https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-pve-0068/8c68073febff492ca18eef6c5c2df5ed/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=1074&bt=537&bti=ODszNWYuMDE6&cs=0&ds=6&ft=_rKBMBnZq8ZmoK0RCQ_vjYJdsAhLrus&mime_type=video_mp4&qs=0&rc=PGc5PGc1aGVmMzY4O2RoM0BpM3N3azk6Zmd3OjMzNzczM0BiX2EwLy42XjYxNTBfXl9gYSMyMm1xcjRfMG9gLS1kMTZzcw%3D%3D&btag=e00008000&expire=1696904436&l=202310092020169BF856AEDB075AE95C73&ply_type=2&policy=2&signature=b9a4e454bc99ea5ae6b7bc2482d81a7e&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-pve-0068/f893d64a24004dbcbe475a697ea63ab9/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C3&cv=1&br=1130&bt=565&bti=ODszNWYuMDE6&cs=0&ds=3&ft=_rKBMBnZq8ZmoK0RCQ_vjYJdsAhLrus&mime_type=video_mp4&qs=0&rc=OTU4PDlpO2lkOmg6Nzg2Z0BpM3N3azk6Zmd3OjMzNzczM0AvYTBjLzEyNWExMF5iLTRfYSMyMm1xcjRfMG9gLS1kMTZzcw%3D%3D&btag=e00008000&expire=1696904436&l=202310092020169BF856AEDB075AE95C73&ply_type=2&policy=2&signature=de410485592b4539cee75293cbda2279&tk=tt_chain_token,6994724904944568322,abcdefu,einfachminh,2022-01-31 12:10:33+00:00,1696882791
7242322222776323371,Walker faster together 🚶🚶‍♀️ #innovation #Moonwalkers #Technology #fashion #industry40 ,"['innovation', 'moonwalkers', 'technology', 'fashion', 'industry40']",60600000,24200,70100,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/ocABQcdBWByUNA1CEuzPXI0hpQ5IhIfwsiZCYk/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=4398&bt=2199&bti=ODszNWYuMDE6&cs=0&ds=6&ft=_rKBMBnZq8ZmoK0RCQ_vjOVZsAhLrus&mime_type=video_mp4&qs=0&rc=NWZkOjU6M2c0NDpnNjYzM0BpM3c4czc6ZnR4bDMzZzczNEBeNS9hYl9hNjYxMzBgLTFjYSNgYjAtcjQwNS1gLS1kMS9zcw%3D%3D&btag=e00008000&expire=1696904426&l=20231009202017BA798CFAADC357E99FF5&ply_type=2&policy=2&signature=2c5eb42601599b0c9b6eaf3348e79952&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/o0byDfoAHgCDouADIGn6kJo3AQFRTyjbeewIUI/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C3&cv=1&br=4588&bt=2294&bti=ODszNWYuMDE6&cs=0&ds=3&ft=_rKBMBnZq8ZmoK0RCQ_vjOVZsAhLrus&mime_type=video_mp4&qs=0&rc=NDplNWc2NmQ1ZTs0OTllNkBpM3c4czc6ZnR4bDMzZzczNEBfXmIxNGE2NS0xLy9hMTRfYSNgYjAtcjQwNS1gLS1kMS9zcw%3D%3D&btag=e00008000&expire=1696904426&l=20231009202017BA798CFAADC357E99FF5&ply_type=2&policy=2&signature=d37867070dc635fde7626e052a1a5723&tk=tt_chain_token,6457695133684108046,Slide,shiftrobotics,2023-06-08 14:29:15+00:00,1696882791
6972617905594748165,you can’t facetune the runway... 😭#instamodels #model #supermodel #fashion #fyp #foryou,"['model', 'supermodel', 'fashion', 'fyp', 'foryou', 'instamodels']",25400000,34400,36900,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c004-tx/25ba12f7f9b54dc9b7dc6163f53f8384/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=2404&bt=1202&bti=ODszNWYuMDE6&cs=0&ds=6&ft=_rKBMBnZq8Zmoo0RCQ_vjYJdsAhLrus&mime_type=video_mp4&qs=0&rc=Z2c8ZTw2aTszPDlnNDVpaUBpajozZnI2M3d1NjMzNzczM0A2M2EzMmBhXy8xYDQtYjYyYSMvLTU2cC80YS5gLS1kMTZzcw%3D%3D&btag=e00008000&expire=1696904451&l=202310092020182085BB8747EF661B8168&ply_type=2&policy=2&signature=6251fb6ca6fba32429491fa867316185&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/e1b54cfc898b410c85ddec98ac8c2d98/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C3&cv=1&br=2430&bt=1215&bti=ODszNWYuMDE6&cs=0&ds=3&ft=_rKBMBnZq8Zmoo0RCQ_vjYJdsAhLrus&mime_type=video_mp4&qs=0&rc=ZTllNzs5Mzg1NjY6OzY4aEBpajozZnI2M3d1NjMzNzczM0BeMy0vNjYvNTExYDExNjY1YSMvLTU2cC80YS5gLS1kMTZzcw%3D%3D&btag=e00008000&expire=1696904451&l=202310092020182085BB8747EF661B8168&ply_type=2&policy=2&signature=bff7764c53aad023fd8585c50c8a12fa&tk=tt_chain_token,6972617822618815237,original sound,mod3ls,2021-06-11 19:18:38+00:00,1696882791
7041965229453921542,Reply to @presciglory to all my Indian family. Thank y’all 🙏🏾 Indian flag 🇮🇳 inspired outfit #fashion #india #fyp #viral,"['fyp', 'viral', 'moontransition', 'fashion', 'india']",36000000,91100,16700,https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c001/46f0ae58dde8466b83221d2929d6aafc/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=1842&bt=921&bti=ODszNWYuMDE6&cs=0&ds=6&ft=_rKBMBnZq8Zmoo0RCQ_vjo9vsAhLrus&mime_type=video_mp4&qs=0&rc=O2k8NTo4ZmloOTY4Zzs8OEBpajN2OzQ6ZjQ0OTMzNzczM0AwYjZgMV4wXl4xYDMvMTJjYSMtYDZtcjQwYHFgLS1kMTZzcw%3D%3D&btag=e00008000&expire=1696904430&l=20231009202018B32BD92100226BE9809D&ply_type=2&policy=2&signature=fb06377d78e40ed4fbfa560cc0efb809&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c001/35e3bc754d264c6fa8ad8fe560392f47/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C3&cv=1&br=1852&bt=926&bti=ODszNWYuMDE6&cs=0&ds=3&ft=_rKBMBnZq8Zmoo0RCQ_vjo9vsAhLrus&mime_type=video_mp4&qs=0&rc=ZDY2NjQ8ZDwzN2VoZWRnZ0BpajN2OzQ6ZjQ0OTMzNzczM0AvLS81MTEvXzIxMC4yYjViYSMtYDZtcjQwYHFgLS1kMTZzcw%3D%3D&btag=e00008000&expire=1696904430&l=20231009202018B32BD92100226BE9809D&ply_type=2&policy=2&signature=ff45106999cd5af339c810e535149d55&tk=tt_chain_token,7025056274156881921,TO THE MOON,nnekamichel,2021-12-15 16:21:38+00:00,1696882791
6799400401440476421,Charlie at the Salon #fyp #foryou #asian #viet #vietnamese #renegade #dance #beauty #fashion #nailsalon #funny #comedy #whoeverhas #whileyouwerebusy,"['fyp', 'whileyouwerebusy', 'asian', 'vietnamese', 'funny', 'viet', 'whoeverhas', 'nailsalon', 'dance', 'comedy', 'renegade', 'foryou', 'fashion', 'beauty']",33000000,52800,436000,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/ad445d9a77fb4490a8071de87d4b15f5/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=2706&bt=1353&bti=ODszNWYuMDE6&cs=0&ds=6&ft=_rKBMBnZq8Zmo30RCQ_vjE2LsAhLrus&mime_type=video_mp4&qs=0&rc=MzNlNThlOmQ4OTo3Nzg8PEBpM2d0OzZoZzk4czMzaTczM0BiMGEzMzZfNWExNTA2YzIyYSNuLjJiNmJjMmJfLS0tMTZzcw%3D%3D&btag=e00008000&expire=1696904446&l=2023100920201918F8E07DB653DEE9385E&ply_type=2&policy=2&signature=91608cdbb7d6ca0929377d3a6977c8c8&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c004-tx/4b8a71efa8f749ffad620ce95270b03f/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C3&cv=1&br=3084&bt=1542&bti=ODszNWYuMDE6&cs=0&ds=3&ft=_rKBMBnZq8Zmo30RCQ_vjE2LsAhLrus&mime_type=video_mp4&qs=0&rc=NTo1Ozo8ZzlmZ2VlNjtnZEBpM2d0OzZoZzk4czMzaTczM0AuY2EvYF9hX2IxXi9gXzI1YSNuLjJiNmJjMmJfLS0tMTZzcw%3D%3D&btag=e00008000&expire=1696904446&l=2023100920201918F8E07DB653DEE9385E&ply_type=2&policy=2&signature=48bfe1f2b5f60eedd714b3aeebf110fe&tk=tt_chain_token,6744446812653947654,Lottery,steven.vuu,2020-03-02 00:26:18+00:00,1696882791
7274306877788392736,TRON Motorbike Roller Coaster #TRONCoaster #MotorbikeRide #TronThemePark #RollerCoasterAdventure #TronLegacyCoaster #MotorbikeThrills #TRONDisneyRide #HighSpeedCoaster #LightCycleRide #DisneylandTRON #TRONRollercoaster #SciFiThemePark #DisneyMagicRide #TRONAttraction #DisneyWorldCoaster #LightCycleAdventure #TRONExperience #DisneyParkRide #FutureTechnologyCoaster #VirtualRealityCoaster#TikTok #Foryoupage #Dance #Challenges #Music #Funny #Viral #DIY #Makeup #Cooking #Pets #Fashion #Travel #LifeHacks #Gaming #Comedy #Fitness #Art #Cute #Throwback,"['pets', 'throwback', 'lightcycleadventure', 'gaming', 'tronlegacycoaster', 'dance', 'fashion', 'disneymagicride', 'tronrollercoaster', 'fitness', 'scifithemepark', 'diy', 'disneyworldcoaster', 'tronthemepark', 'rollercoasteradventure', 'troncoaster', 'comedy', 'motorbikethrills', 'tronattraction', 'lifehacks', 'makeup', 'funny', 'challenges', 'lightcycleride', 'tiktok', 'disneyparkride', 'futuretechnologycoaster', 'tronexperience', 'highspeedcoaster', 'disneylandtron', 'cooking', 'virtualrealitycoaster', 'motorbikeride', 'art', 'music', 'travel', 'trondisneyride', 'cute', 'foryoupage', 'viral']",61600000,25800,84700,https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c001-euttp/oUB8AhL8AfLdIE4QIkhzD9NYEXkVQWIPDPzeYR/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=4156&bt=2078&bti=ODszNWYuMDE6&cs=0&ds=6&ft=_rKBMBnZq8ZmoC0RCQ_vjCWusAhLrus&mime_type=video_mp4&qs=0&rc=ZjZpaWk4ZWU2ODUzOjc7OkBpM2U0NjY6ZmlybTMzZjczM0AtNi4wYjEyNjYxMWJgNDAwYSNgZG0xcjQwX21gLS1kMWNzcw%3D%3D&btag=e00010000&expire=1696904536&l=202310092020206DB266A83FBD63E927B3&ply_type=2&policy=2&signature=c166b068480d4ba18770fcd1e900cc1a&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c001-euttp/oEEzk8QDwIe4EBYIXLWDBY4AhnP8zLdIPQNfRh/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C3&cv=1&br=4230&bt=2115&bti=ODszNWYuMDE6&cs=0&ds=3&ft=_rKBMBnZq8ZmoC0RCQ_vjCWusAhLrus&mime_type=video_mp4&qs=0&rc=N2hoaWQ1ZmU1ZWVoNzg1ZkBpM2U0NjY6ZmlybTMzZjczM0A2LzM1YzYzXjUxYTZjYDEyYSNgZG0xcjQwX21gLS1kMWNzcw%3D%3D&btag=e00010000&expire=1696904536&l=202310092020206DB266A83FBD63E927B3&ply_type=2&policy=2&signature=0824ae3c9dc4edc95eb6e2ce441cf523&tk=tt_chain_token,6817675614552590337,Techno sound for video,worldfightersn1,2023-09-02 19:06:00+00:00,1696882791
6899251993831869701,"making a 12ft social distancing dress, part 2! yall it took a MONTH to make, but here’s the skirt, bodice and the finished 12ft dress!! #diy #fashion","['fashion', 'diy']",24600000,27500,29100,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/8fa5f706853548fcb38c1aa8e53cacba/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=2988&bt=1494&bti=ODszNWYuMDE6&cs=0&ds=6&ft=_rKBMBnZq8ZmoC0RCQ_vjwlGsAhLrus&mime_type=video_mp4&qs=0&rc=Z2g7aWdmaDw3Z2c1PDlpPEBpMzlsajY8dmZreDMzNzczM0A1YjNhNWBhNS0xNmEyLjUzYSNxMjFqYWVeL3NfLS1iMTZzcw%3D%3D&btag=e00008000&expire=1696904450&l=20231009202021F3137979342054E72883&ply_type=2&policy=2&signature=1cf7b8fa713f57f026f5203080f6dc98&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c004-tx/a3077af4433241cfa58b140408efc290/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C3&cv=1&br=3106&bt=1553&bti=ODszNWYuMDE6&cs=0&ds=3&ft=_rKBMBnZq8ZmoC0RCQ_vjwlGsAhLrus&mime_type=video_mp4&qs=0&rc=aTU7PGZlaTxpPDRnPGg5aUBpMzlsajY8dmZreDMzNzczM0AzLy0uMWAtNWIxYy9hM2FhYSNxMjFqYWVeL3NfLS1iMTZzcw%3D%3D&btag=e00008000&expire=1696904450&l=20231009202021F3137979342054E72883&ply_type=2&policy=2&signature=6e1fc56c07ecac6eb6186abc8ba220f1&tk=tt_chain_token,6723205330408310785,Marlboro Nights,crescentshay,2020-11-26 02:21:53+00:00,1696882791
6961441107259460870,gigi🤯✨ #victoriasecret #gigihadid #bellahadid #model #catwalk #fashion #fypシ #foryou,"['model', 'catwalk', 'fashion', 'fypシ', 'foryou', 'gigihadid', 'victoriasecret', 'bellahadid']",31700000,21700,47700,https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c002/9ff1dbdc1a0a47c3bb3f1cca6ac42801/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=2146&bt=1073&bti=ODszNWYuMDE6&cs=0&ds=6&ft=_rKBMBnZq8ZmoU0RCQ_vj.FjsAhLrus&mime_type=video_mp4&qs=0&rc=aDY5aGg8PGZoZzY8NTloN0BpamZ0dGRmdGozNTMzNzczM0A2Xy8xLTUuX2ExLzVfLWE1YSNucm5rXmllMGJgLS1kMTZzcw%3D%3D&btag=e00008000&expire=1696904452&l=202310092020221DB69A4EF6A540E85749&ply_type=2&policy=2&signature=7cdb75ad696af299cc21e60dbfda5fed&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c002/37bef8395a52457196a2bea7323992a4/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C3&cv=1&br=2128&bt=1064&bti=ODszNWYuMDE6&cs=0&ds=3&ft=_rKBMBnZq8ZmoU0RCQ_vj.FjsAhLrus&mime_type=video_mp4&qs=0&rc=MzczZGVmZGhpZTRpNzk1NkBpamZ0dGRmdGozNTMzNzczM0A1Li8vYDJeXzIxYy8tXzJeYSNucm5rXmllMGJgLS1kMTZzcw%3D%3D&btag=e00008000&expire=1696904452&l=202310092020221DB69A4EF6A540E85749&ply_type=2&policy=2&signature=b925cd177e46a526cbdd7da337199780&tk=tt_chain_token,6961441015374809862,vs supermodel by fashionqueens,fashionquees,2021-05-12 16:26:57+00:00,1696882791
7080274523022544171,it had to be done ❌ #SmellLikeIrishSpring #OscarsAtHome #UnsealTheMeal #WomenOwnedBusiness #InstaxChallenge #fyp #foryoupage #famous #celebrity #fashion #style #redcarpet #oscars #movie #actor,"['fashion', 'womenownedbusiness', 'SmellLikeIrishSpring', 'oscarsathome', 'famous', 'actor', 'foryoupage', 'fyp', 'movie', 'InstaxChallenge', 'UnsealTheMeal', 'celebrity', 'style', 'redcarpet', 'oscars']",33800000,0,22100,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c004-tx/1918ece511c242fcbe37243f3fbf696e/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=560&bt=280&bti=ODszNWYuMDE6&cs=0&ds=6&ft=_rKBMBnZq8ZmoU0RCQ_vj385sAhLrus&mime_type=video_mp4&qs=0&rc=Zzc5OzZmNmU2N2c5aGU7ZkBpajk0bTM6ZnQ1PDMzZzczNEAuMF4uMzIyNTMxLzNgMF9iYSNjL2VicjRfcC5gLS1kMS9zcw%3D%3D&btag=e00008000&expire=1696904481&l=20231009202022CE077D4A9E47BEEA38B5&ply_type=2&policy=2&signature=2b253071c666291bbe8d5b6e90184941&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/016cc9e4b74d475ba6b4383f5cf0d701/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C3&cv=1&br=598&bt=299&bti=ODszNWYuMDE6&cs=0&ds=3&ft=_rKBMBnZq8ZmoU0RCQ_vj385sAhLrus&mime_type=video_mp4&qs=0&rc=OGg4ZWU6ZDdnNzQ2NTY4OEBpajk0bTM6ZnQ1PDMzZzczNEAuLWAwNDFeNTIxYi9fXy5hYSNjL2VicjRfcC5gLS1kMS9zcw%3D%3D&btag=e00008000&expire=1696904481&l=20231009202022CE077D4A9E47BEEA38B5&ply_type=2&policy=2&signature=6138d909974746ab59ba91304bc0931c&tk=tt_chain_token,7080274502755683114,original sound,koltenkephart,2022-03-28 22:01:15+00:00,1696882791
6986347950154861830,Can you count how many layers are in this dress? #disney #sewing #fashion #diy #princess,"['disney', 'sewing', 'fashion', 'diy', 'princess']",46600000,30700,16400,https://v16-webapp-prime.us.tiktok.com/video/tos/alisg/tos-alisg-pve-0037c001/ba6a899b4b2f4a9d8f9907e21c8818d1/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=4456&bt=2228&bti=ODszNWYuMDE6&cs=0&ds=6&ft=_rKBMBnZq8ZmoL0RCQ_vj6dbsAhLrus&mime_type=video_mp4&qs=0&rc=NTY8NGY3Zjs7aGU7ZTc7OEBpamRocTc6ZnA6NjMzODczNEA0NmEwYS40NWExMl4vNDEtYSMwZzU1cjRvcG5gLS1kMS1zcw%3D%3D&btag=e00008000&expire=1696904463&l=202310092020239D1464FF952275E70656&ply_type=2&policy=2&signature=535d8c22f710e2a14fced3a038b15297&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/alisg/tos-alisg-pve-0037c001/c85d04d38dbc4f3282ddb8c1e7c1ae4f/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C3&cv=1&br=4382&bt=2191&bti=ODszNWYuMDE6&cs=0&ds=3&ft=_rKBMBnZq8ZmoL0RCQ_vj6dbsAhLrus&mime_type=video_mp4&qs=0&rc=OWc3OGc1ZjhkODszPDs2N0BpamRocTc6ZnA6NjMzODczNEAwLWIxNTQ0NS0xMDU0M2I0YSMwZzU1cjRvcG5gLS1kMS1zcw%3D%3D&btag=e00008000&expire=1696904463&l=202310092020239D1464FF952275E70656&ply_type=2&policy=2&signature=2299952e890e0730509915bcbbc8b1a7&tk=tt_chain_token,6731977473061292033,"Try Everything (From ""Zootopia"")",_valentinemoon_,2021-07-18 19:18:13+00:00,1696882791
